J. von Haacke,75
S. Michel,79
L. Nielsen,78
M. Nitrianský,81
I. Pussetto,74
A. Ajeti,77
Diego Aguirre,62
Gustavo Pastinho,75
R. Manaj,76
Sueliton,78
Alex Muñoz,74
D. Kinsombi,74
A. Armstrong,69
K. Mazek,64
M. Figoli,72
O. Aydın,63
Felipe Pires,68
S. Andersen,82
J. Cousins,72
Ko Seung Beom,72
T. Spurr,72
A. Gabbarini,83
O. Yıldırım,76
R. Murić,72
A. Gérard,70
V. Kovačević,86
R. Rubin,73
K. Boyd,83
S. Sararer,83
L. Nizzetto,75
J. Salas,73
R. Lundqvist,72
Y. Nakayama,76
P. Eler,75
E. Alvarado,85
A. Origi,83
M. Wallace,75
J. Buatu Mananga,87
A. Chatzigiovanis,70
Han Kwang Song,70
N. Backman,80
R. Skov,76
Adriano Junqueiras,79
B. Pawłowski,70
D. Mohamed,72
S. Özkan,68
J. Murillo,72
D. Imperiale,77
H. Mahbub,71
F. Dabo,76
S. Svendsen,67
D. Poyet,74
J. Kayembe,73
M. Castagnetti,71
Yuri Ribeiro,74
A. Rossi,71
J. Jeffrey,75
M. Grella,77
I. Lanni,77
P. Dawidowicz,85
Piqueti,72
F. Kalig,77
A. Pavlenko,67
C. Cadden,71
D. Čotra,82
Miguel Garcia,64
D. Badji,79
M. Wöber,76
L. Abubakar,84
Eduardo Neto,76
F. N'Sakala,74
Igor Rossi,77
C. Robles,78
M. Akbaş,81
E. Quejeda,77
H. Abe,69
H. Robson-Kanu,83
A. Syhre,83
D. Bantelicia,85
M. Cejas,74
C. Maguire,68
D. Phillips,61
T. Beltran,68
B. Pelé,65
T. Lockyer,72
L. Saldaña,63
G. Roberts,74
K. Bennett,61
T. Haye,74
A. Ferdinand,71
J. Steele,79
Noguera,72
P. Ferrari,69
P. Konate,72
V. Moren,76
L. Nestor,70
P. Nyarko,73
S. Lewerenz,76
P. Frick,81
R. Wiggins,72
J. Wilson,82
M. Lobantsev,80
Dani Romera,69
U. Garcia,78
M. Wittek,70
R. Zekhnini,63
J. Gressel,84
J. O'Shea,70
N. Hasler,78
M. Wolf,73
K. Shimizu,67
M. Fall,70
M. Correa,72
E. Friberg,66
D. Kądzior,69
F. Stanco,80
J. Nyholm,74
C. Bejarano,83
M. Kanno,73
D. Nishi,73
Fernando Fonseca,75
Marcelinho Moraisco,90
K. Begois,79
K. Azamoum,74
F. Müller,71
A. Gilbey,73
S. Nagasawa,82
Kim Sung Hwan,78
M. Tosetti,68
M. Benyettou,86
R. Nagaki,72
D. Vidošić,74
O. Şam,74
S. Dawkins,70
F. Concas,62
Jou Silva,70
J. Anibaba,77
K. Misao,73
S. Kariri,70
Barge,69
T. Weilandt,72
C. Irwin,88
C. Falletti,65
M. Wölfli,83
J. Patiño,83
R. Moriwaki,75
M. Štěch,89
M. Dyrestam,84
F. Trinks,79
A. Ludwig,68
J. Hernández,73
L. Dvali,80
S. Krivets,74
W. Keane,72
K. Haugen,77
C. Restrepo,74
J. Drommel,90
A. Nakamura,67
C. Kyriakou,74
G. Landel,67
A. Lundqvist,65
A. Turan,79
P. Mullins,78
K. Moriya,65
E. Israelsson,79
M. Boxall,93
S. Allagbé,71
Y. Bnou-Marzouk,74
E. Kwateng,75
S. Vučur,90
H. Hechalar,72
J. Verlaat,91
A. Blomqvist,70
C. Lema,90
Rubén Yáñez,80
Isaac Carcelén,75
B. Bese,84
A. Karnitskiy,77
Cláudio Falcão,62
J. Bornstein,73
J. Reinhardt,75
D. Kempe,84
B. Dickenson,81
S. Martínez,90
F. Etoundi,82
O. Kragl,77
A. Kalulu,57
P. Anderson,65
C. Benavente,68
N. Ajose,78
J. McGinn,68
P. Gregor,74
T. Mears,74
B. Aloé,77
D. Adlung,78
I. Tomečak,71
W. Owusu,76
M. Agesen,81
Yeo Reum,69
A. Fletcher,78
R. Vanegas,72
T. Sangweni,74
L. Craig,82
L. Nabab,72
G. Güvenç,85
J. Nerwinski,79
S. Hain,75
H. Kryeziu,68
Joo Min Kyu,79
Cesinha,74
N. Medvedev,80
B. Özcan,79
A. Katsaev,73
Nuno Reis,76
A. Cinelli,73
A. Romero,72
W. Serrano,78
Kang Min Soo,76
P. Erras,85
S. Mila,73
G. Monachello,79
N. Vlašić,72
C. Avevor,88
G. Kiltie,70
J. Promes,88
R. Shirasaki,70
R. Feczesin,75
A. Falatah,70
S. Elbers,66
E. Loboa,71
P. Stolarski,74
J. Seldinarez,72
M. Odjer,69
O. Eddahri,77
S. Laner,75
K. Mets,80
Quim Araujo,81
K. Bru,72
D. Mayor,76
K. Onuegbu,94
Dorronsoro,72
K. Hause,77
S. Umar,80
M. Moreno,65
A. Mengoni,92
T. Wachsmuth,80
J. Harvey,77
M. Autret,71
S. McQueen,70
D. Poha,72
B. Körk,73
K. Pusch,76
C. Lykogiannis,78
A. Hunou,66
S. Takahashi,68
O. Jansson,82
M. Cacutalua,82
T. Renault,80
B. Kopplin,78
Kim Nam Chun,78
L. Solignac,78
Kim Yong Hwan,64
N. Kuipers,93
T. Rowe,81
M. Grüttner,84
G. Gabulov,78
G. Lovrencsics,79
J. Kauko,84
S. Pouplin,78
H. Veerman,90
P. Gibaud,80
K. Wolze,70
J. Ramis,77
F. Rodríguez,67
G. Herrera,84
D. Arce,71
A. Woźniak,76
M. Sao,77
Julinho,77
P. Diop,68
Unai Simón,85
R. Söder,73
Jairo Morillas,78
R. Krauße,73
H. Duljević,78
Lim Chai Min,83
A. Kann,86
J. Bandowski,81
Rafael Amorim,85
M. Sonnleitner,82
Z. Ondrášek,79
A. Matuschyk,73
J. Verhoek,87
B. Verboom,74
T. Boyd,74
P. Joosten,72
W. van der Steen,79
A. Danch,81
L. Koopmans,83
T. Akindele,77
R. van der Meer,86
G. Maldanada,78
J. Leborgne,63
M. Abdellaoue,74
Q. Amarikwa,81
Y. van Nieff,76
Campins,71
Y. Kasim,73
M. Power,77
I. Provedel,84
C. Avinel,70
J. Kalla,74
S. Chhetri,70
Bicho,63
M. Parensen,79
Rodrigo Tarín,80
J. Attamah,80
N. Ngamaleu,77
B. Shuttleworth,89
S. Hlanti,78
L. Schweers,81
Álvaro,80
V. Dyadyun,77
I. Bulos,82
D. Pratley,69
Joel,72
Marco Pinto,76
Licá,70
M. Boman,90
C. Goodwin,73
João Nunes,80
L. McCormick,88
R. Köse,89
V. Galiulin,70
Q. Antipas,69
R. Towell,66
Lee Jong Sung,72
F. Torres,70
M. Tičinović,70
J. Roye,68
J. Mondragón,72
M. Rizzi,75
B. Labeau,78
F. Cubero,72
G. Aguirre,79
R. Mirzov,75
José Semedo,80
M. Stoll,80
A. O'Brien,72
F. Duplus,72
A. Masi,80
M. Spelmann,72
Eli Sabiá,89
D. Diagné,62
S. Vicerio,78
C. Seitz,107
A. Winter,75
G. Moncur,63
D. Toledo,65
L. Azouni,65
C. O'Dowda,75
E. Remedi,72
F. Herbers,75
G. Páez,70
L. Feeney,76
J. Mendes,80
O. El Kabir,72
B. Burling,88
W. Jebor,81
Borja Domingo,77
P. Aquino,70
Guilherme Finkler,79
C. Tierney,81
L. Hyam,72
Lee Kyung Ryul,81
L. MacLeod,72
F. Evangelista,82
J. Núñez,67
Dudu,68
W. Cosme,78
V. Krotov,71
P. Žulj,80
M. Smith,91
M. Brečko,70
S. Emaná,74
Toquero,78
J. Simpson,84
L. Bertone,72
N. Palacios,72
Sergio Gil,68
A. Katrich,77
K. Kawamata,76
M. Paulissen,80
D. Powers,77
K. Friesenbichler,75
B. Avileda,82
Cho Yong Hyung,72
A. Mallé,66
S. Warnock,76
H. Cid,71
S. Štefánik,74
Manu,70
Luís Rocha,85
Borja Fernández,71
E. Garré,74
Jang Ho Ik,68
S. Fox,79
J. Christjansen,75
A. Bruce,81
M. Bokadi,80
Ilsinho,85
G. Ré,76
J. Brownhill,69
G. Prömel,78
Kim Min Hyeok,73
Ricardo Machado,80
N. Ranger,84
V. Rodić,74
N. Röseler,80
R. Costa,86
A. Hjulsager,73
Z. Janjić,83
J. Skjelvik,77
N. Ramos,83
M. Endres,82
A. Bastía,74
N. Baranov,80
M. McKay,65
S. Di Carmine,76
L. Brattan,65
H. Jimenez,64
V. Vermeij,85
M. Djetei,73
M. Bostwick,89
B. Bodin,70
M. Pavelic,65
D. Lukebakio,77
Caio Henrique,70
A. Fathi,72
J. Hergault,80
N. Scatopano,75
C. Willock,67
C. Del Grosso,66
K. Tokstad,84
G. Hairemans,78
D. Thomalla,75
R. Meara,83
A. Tamèze,78
M. Šitum,76
M. Garrido,67
C. Rodríguez,90
C. Burke,68
J. Mabokgwane,69
A. Danielsen,70
Sebas Coris,72
D. Van den Buijs,74
L. Mancuso,77
T. Garceson,75
F. Rherras,77
Fali,84
Weilson Leal,78
Gu Sung Yun,82
Chus Herrero,75
M. Carrusca,70
M. Lais,69
Chumbi,71
B. Addae,87
Lee Chang Geun,75
S. Iljutcenko,82
O. Kakabadze,76
Rober Correa,76
H. Aslantaş,77
V. Gutkovskis,76
J. Botaka,73
S. Marreh,78
T. McNamara,77
D. McGregor,87
N. Devlin,73
D. Łukasik,73
José Carlos,75
P. Robinson,73
P. Šteinbors,81
S. Carrasco,77
J. Obiang,64
R. Schüller,67
J. Ríos,72
L. Nienhuis,84
F. Veseli,80
S. Beavon,69
J. Moore-Taylor,83
G. Saunders,74
Kim Byeong Oh,85
F. Marquet,70
B. Camoglu,67
U. Bangura,75
C. Lavery,76
A. Straith,89
A. Al Qarni,67
D. Meleg,73
M. Stiefler,74
Y. Rivera,68
M. Rolón,64
D. Da Costa,76
Cho Soo Hyuk,76
G. Wijnaldum,76
A. Buyvolov,84
R. Murawski,74
T. Mikkelsen,73
B. Knighton,82
O. Roshi,80
J. Hernandez,77
N. Eardley,74
A. Durante,75
A. Lonergan,87
E. Dilaver,78
C. Lade,65
H. Pertuz,78
T. Knipping,82
D. Forde,90
R. Schwartz,78
P. McEleney,84
M. Kobylański,75
F. Bagnack,78
B. Santalab,72
Villiam Moraes,70
C. Ganea,71
L. Alessandra,73
Sergi Canós,75
J. Sainati,78
E. Hurtado,79
Y. Takahashi,67
M. Mirić,80
Carles Pérez,65
L. Leahy,73
J. Goossens,68
M. Koch,78
J. Andersson,68
S. Saunders,70
A. Touré,88
Carlos,82
Bady,65
D. Trajkovski,67
D. Cox,69
J. Newell,79
A. Escoto,70
F. Görgülü,77
A. Al Obaid,65
A. Lambertz,69
S. Lawless,65
D. Babunski,68
P. Pentke,85
Y. Díaz,70
David Bruno,69
S. Mosquera,77
A. Okugo,79
O. Özdemir,80
G. Kastanos,71
M. Methnani,78
H. Taniguchi,73
A. Dona Ndoh,80
J. Emmanuel,70
T. Mpati,62
T. Bu Haymid,57
F. Holst,71
A. Stokes,71
S. Ezatolahi,78
L. Bailly,90
A. Smárason,78
D. Gustavsson,73
C. Dajome,69
M. Tagbajumi,89
A. Van Loo,73
M. Bolly,77
A. La Mantia,85
Ren Hang,77
A. Mintzel,79
Cristian Rivero,75
J. Clarke,71
M. Piossek,73
M. Frey,78
C. Tasoulis,68
W. Faes,77
G. van Kessel,83
P. Klement,71
J. Mosquera,66
J. Szmatuła,81
Eugeni,73
J. Geria,75
J. Mendy,78
K. Tsimikas,77
M. Wassey,79
Dagoberto Esteiro,77
F. Harek,65
J. Bailey,79
S. Mielitz,85
Bae Il Hwan,75
M. Abu Radiyah,78
P. Riese,69
R. Torres,62
R. McKenzie,75
A. Dimidko,85
S. Bouhours,75
M. van Duinen,75
C. Slater,70
M. Preston,78
Robson,73
R. Dwamena,81
S. Taylor,85
F. Mazzeo,77
M. Doughty,81
D. Brooks,62
O. Orji,72
T. Teniste,65
G. Korte,71
N. Adler,75
A. Salzano,74
D. Acosta,77
L. Ainsworth,60
D. Ovono,86
D. Mattocks,70
A. González,70
S. Spierings,83
S. N'Guessan,65
A. Angoula,82
A. García,75
L. Dyer,70
T. Adams,68
S. Suciu,76
O. Zahustel,77
M. López,80
Y. Cabrera,60
J. Campbell,85
G. Heinry,78
Cristian Ceballos,67
A. Otero,75
L. Samson,81
Han Seung Gyu,63
S. Darby,64
A. Jacobson,84
Y. Thoelen,88
D. Dedechko,83
H. Quiñones,70
Narcisso Mau,72
S. Skarlatidis,71
A. Zamora,75
Dani Calvo,77
A. Vega,72
B. Halloran,77
P. Möschl,69
S. Vasiliadis,75
A. Stolz,89
H. Mizumoto,74
K. Barmen,76
M. Meilinger,77
M. Ndoye-Baye,67
M. Lewandowski,72
T. Gamiette,77
T. Pettersson,82
N. Knight-Percival,73
L. Zwoliński,72
R. Hollingshead,81
Botelhinonsa,76
A. Götz,74
B. Boswell,83
K. Rosenberry,73
I. Villaseñor,80
A. Goiri,83
Joca,60
F. Makhedjouf,83
S. Piesinger,84
A. Dembele,65
Dálcio,80
João Costa,78
L. Sepsi,75
J. Nietfeld,77
D. Čavušević,82
R. Fernández,80
M. Bär,81
M. Fares,75
N. Hoheneder,79
M. Pietrowski,79
S. O'Keefe,64
D. Amoo,77
A. Shvets,79
S. Horvath,67
R. Piris Da Motta,72
I. Tajouri,69
A. Soto,70
J. Marquis,73
Park Gi Dong,83
M. Uhre,84
T. Pachonik,87
A. Riel,73
Cho Sung Hwan,78
M. Danielsson,81
J. Dodoo,70
Edenildo Lagoas,75
J. Álvarez,75
O. Hüsing,88
M. Dittgen,77
D. Bogaev,68
D. Frick,84
E. Pimentel,77
I. Vélez,72
Yun Ju Tae,78
A. Grant,88
G. Berthier,65
R. Milsom,72
S. Jakobsen,86
K. Holmberg,73
Salva Ruíz,73
M. Vlap,81
Romário Baldé,75
M. Massop,78
S. Nijland,79
C. Nöthe,81
D. Gasparetto,85
S. Caldwell,68
Lee Gwang Hyeok,63
S. Neville,75
Kim Jin Young,87
R. Wolf,86
P. Dibba,68
A. Rafetraniaina,66
C. Erskine,76
L. Badiashile,80
J. Reimerink,79
T. Schulz,80
H. Shipp,66
L. Escalante,74
A. Bouzat,70
E. González,69
L. Gooch,69
A. Portales,76
A. Kovačević,70
E. Balyaykin,77
C. Quiring,67
D. Léon,88
A. Keita,75
L. Gutiérrez,86
J. Bøge,70
A. Arellano,64
C. Forrester,68
D. Balanta,81
N. Alblas,81
N. Benedetti,70
B. Brereton,75
B. Tashchy,90
M. Cafaro,65
A. Nuhiu,85
P. Jagne,79
L. Burnet,70
D. Samuel,69
Y. González,81
C. Giraldo,75
D. van Bruggen,78
P. Ochs,75
M. Defendi,73
P. Sisniega,79
Jeffrén,71
Pulido,78
E. Markkanen,97
D. Gómez,70
D. Rigo,72
S. Eastwood,90
A. Almici,75
P. Aguilar,62
C. Cropper,91
N. Bertocchi,82
F. Scaglia,88
C. Carrillo,65
G. Dicker,81
I. Harkes,73
A. Kokoszka,82
H. Vučkić,83
E. Jääger,73
Bustos,75
Hebert,87
J. Jach,81
N. Stefanelli,71
J. Ibarra,70
L. Sercombe,69
E. Rashani,71
J. Kubicki,69
Juan Cámara,66
C. Kronberg,75
C. Oikonomidis,73
E. Hajri,74
Chris Farminhão,77
E. Reséndez,72
D. Widgren,75
A. Mühling,84
C. Giraldo,79
A. D'Angelo,73
D. Moro,69
Heo Yong Joon,75
L. Hodson,71
H. Bahebri,63
M. Poletanović,75
J. Hopcutt,74
S. Sabelli,74
M. Konczkowski,74
A. Jovanović,83
C. Diedhiou,76
L. Ospina,81
R. Boguski,69
H. Savran,82
F. Fragapane,65
S. Miangue,81
Álvaro Bustos,70
T. Romanchuk,73
Y. Marillat,70
J. Baldwin,70
J. Donachie,87
M. Orihuela,70
Cristo González,73
L. Kelly,88
R. Williams,67
D. Asprilla,75
F. Miguel,70
A. Awaji,62
M. Bukata,69
K. Broll,77
B. Sævarsson,74
J. Hingert,68
A. Acosta,71
B. Ibini,88
B. Saller,70
Mateus Gonçalves,66
F. Micolta,76
A. Cajtoft,86
Benny,66
F. Banguero,74
H. Iikura,75
J. Moreno,73
T. Antonis,74
J. Riedel,76
O. Hein,67
C. Taylor,73
F. Moretti,76
B. Kadrii,71
C. Alkılıç,62
B. Gueye,84
S. Adelos,77
A. Šćekić,89
O. Mendoza,72
J. Ring,74
S. Bueno,80
B. Girth,74
D. Martin,86
J. Taylor,77
K. Sarkodie,75
T. Ondaan,72
Andreu,67
M. Jensen,68
J. Cox,75
J. Brinkies,87
Park Yong Woo,80
L. Fröde,85
V. Janjetović,84
J. Glad,65
M. Maolida,70
D. Grote,73
P. Herrmann,80
L. Martinelli,73
T. Černý,83
L. Nganioni,77
M. Kobras,80
P. Heerwagen,89
A. Al Sahabi,67
V. Bora,68
N. Tyson,64
Y. Tasaka,69
T. Chow,72
M. Caicedo,76
R. Ache,77
S. Schuppan,83
Y. Yeboah,60
Y. Al Salem,72
S. Al Sawadi,60
Lee Ki Je,72
Wescley,69
D. Zabala,64
S. Ruprecht,92
E. Olivera,73
P. Brożek,79
P. Karasev,70
A. Taylor,76
A. Wiegel,70
A. Teikeu,80
W. Díaz,77
Lee Myung Jae,75
Yann,78
Adryan Limeira,65
T. Pochettino,71
A. Wordsworth,76
A. Kurdy,78
A. Arregui,74
L. Perdomo,74
M. Röser,75
F. Ulvestad,79
R. Smallwood,72
Ricardo Vaz,68
M. Cash,64
K. Anderson,71
K. Freeman,79
R. Eckardt,70
Brian Martín,71
F. Kippe,97
L. Taylor,79
D. Martínez,77
B. Hušidić,78
Luis Fernández,72
G. Shelia,83
M. Faško,75
C. Calvo,80
O. Garvan,67
N. Rukavytsya,74
D. McCrory,81
Yelko Pino,68
B. Innocent,74
Jano,78
J. Amano,64
R. Sessegnon,70
K. Kunz,82
E. Larsson,69
J. Castelletto,78
Iván González,76
J. Rafferty,75
D. Cardoso,78
Danilo Sacrio,72
T. Szántó,73
N. Ravaglia,84
J. Ardaiz,81
I. Rivas,82
J. Hartock,88
Nildo Reisão,90
H. Jele,70
H. Shala,71
M. Migliorini,86
V. Zapata,69
H. Obando,75
C. Stanković,80
H. Pereira,74
Emílio Trevões,72
B. Finne,67
B. Emir,73
P. Madden,76
L. Evans,88
T. McMahon,72
B. Prokopič,74
A. Pomini,80
H. Bernardello,74
N. Mezquida,68
Nico Hidalgo,65
B. Chardonnet,74
M. Njie,75
S. Raggett,89
H. Hosogai,69
A. Briseño,72
O. Myny,67
S. Wannenwetsch,73
R. Oxford,78
S. Żurkowski,77
M. Gspurning,95
Renan Tojeiras,78
A. Katranis,73
C. Booth,75
G. Wojtkowiak,75
S. Luperto,75
B. Angulo,64
K. van Veen,90
E. Alexander,75
E. Tié Bi,76
P. Segbefia,75
D. Mast,74
L. Abergel,65
F. Canales,75
S. Scappini,74
S. Nutz,67
R. Coly,70
Dilson Calegari,75
M. Pajač,66
M. Martin,75
V. Skjerve,78
T. Brochmann,67
A. Leitner,72
Lee Seok Hyun,68
P. Zulechner,80
A. Solosin,96
Rafael Ramos,70
M. Niemeyer,70
D. Khalid,78
O. N'Diaye,74
C. Burgess,84
A. Navarro,79
G. Maroni,67
Bruno Wilson,86
João Vasco,75
J. Jervis,82
S. O'Neill,86
Bernabé,76
A. van Peppen,80
A. Luna,60
P. van Moorsel,80
F. Holthaus,76
G. Paquiez,72
J. Legear,78
M. Manotas,66
S. Hakšabanovič,70
Gildo,64
M. Sowislo,82
B. Grant,76
M. Sollbauer,80
Lee Yong,76
Tomás Podstawski,72
Y. Mena,79
E. Bajrami,77
N. Gulan,79
F. Acuña,61
R. Dejmek,85
M. Tévez,69
T. Kayhan,74
A. Al Kassar,76
A. Figueroa,76
J. Gómez,78
A. Zain,64
D. Drocco,70
S. Schiek,75
N. Quaschner,81
A. Sušac,80
M. Perlak,60
B. Clarke,64
J. Stans,79
M. Rømer,81
T. Lumanza,74
Ever Rodeiro,71
M. Axente,80
C. Schuler,84
D. Offenbacher,72
M. Kuhn,76
Y. Arrechea,81
C. Mafla,70
D. Bowditch,72
C. Nelson,74
L. Di Lorenzo,73
B. Zolinski,78
Y. Mejía,79
S. Brown,87
Kwak Hae Seong,70
M. Caranta,77
Raphael Doninho,64
M. Farrona Pulido,70
S. Schäfer,82
F. Brustad,87
A. Laurito,88
K. Mayi,78
M. Starke,70
E. O'Connell,80
M. Engels,84
S. Floranus,74
R. Brosco,78
V. Ustinov,78
C. Aneke,83
Ángel,84
T. Morimoto,77
D. Toth,68
Hong Jung Nam,84
G. Valverde,76
A. Geipl,75
L. Barrera,77
Y. Gómez Andrade,92
G. Bolger,73
L. Nicholls,85
R. Bocalon,76
R. Teibert,66
Carlos Martínez,67
W. Marinus,73
M. Figueroa,72
L. Clarke,90
L. Guldan,82
Adán Gurdiel,71
R. Lašík,75
I. Bella,78
F. Beijmo,77
T. Børven,72
O. Fisdono,65
S. Özcan,74
D. Limnios,71
E. Lieftink,80
O. Aina,82
R. Lacazette,74
R. Improta,73
Oriol Busquets,77
D. Arreola,71
Y. Otsu,73
A. Tarbell,88
L. Ngwat Mahop,78
J. Attinella,86
P. Zinckernagel,70
M. Taş,72
J. Yaro,74
J. Barraza,77
O. Arce,75
F. Noor,70
M. Wasiluk,83
T. Verhaar,83
R. Reid,77
C. Gazale,72
H. Kawano,65
F. Müller,68
S. Brisley,77
M. Lund,76
T. Lee,73
D. Boldor,81
A. Maisonnial,74
C. Oliveira Souza,68
A. Piech,72
G. Baldock,67
J. Reeves,70
N. Brock-Madsen,88
E. Barrega,72
G. Ramírez,69
P. Cuadra,64
L. Martin,80
E. Fryers,80
L. Menossi,65
S. Church,83
J. Jacobson,79
O. Cissé,85
J. Riley,71
A. Matějů,79
K. Pezzoni,92
J. Moreno,78
A. Engin,70
N. Dovedan,71
A. Monfray,76
M. Maouche,70
K. Higashi,72
D. Boo Wiklander,81
M. Smith,71
M. Helik,77
E. Torregrossa,80
Yin Hongbo,69
J. Föhrenbach,78
C. Washington,85
Clavería,72
B. Pittón,70
J. Posavec,82
T. Cywka,76
G. Navalovski,65
L. Thomas,91
R. Sufyani,70
V. Khozin,78
A. Sadiku,80
J. Eggestein,75
M. Viniegra,79
P. Bouby,78
J. Grot,93
M. Prévot,70
Calero,75
D. Peitz,91
V. Jovanović,77
D. Erdmann,87
D. Whitehead,77
S. Gorga,70
L. Štetina,85
J. Karacan,67
B. Zemanski,68
K. Kerschbaumer,77
E. Montagna,73
Marcelinho,70
C. Myers,75
T. Coremans,75
Daniel Amora,78
L. Thürauer,75
A. Favilli,85
Park Tae Hong,80
K. Yonekura,68
B. Pringle,74
D. Boysen,71
E. Hestad,75
A. Tshibola,81
A. Jeremejeff,85
J. Thomassen,78
T. Ambrose,75
T. Skarke,71
Luis Marleiro,77
J. Mattock,78
D. Kiki,76
Q. Boisgard,75
Brais Méndez,78
B. Shea,86
Tià Sastre,66
M. Van Heerden,68
A. Oshilaja,75
S. Yamamoto,69
A. Long,78
J. Biada,76
E. Franquez,80
Lim Jong Eun,88
N. Ben Khalifa,79
F. Ananou,78
M. Marshall,69
D. López,77
J. Walsh,70
U. Antuna,59
R. Matisano,72
Onwu,75
M. Rutten,69
Y. Al Nakhli,75
D. Bejarano,70
Leo Pereira,76
V. Dávila,66
R. Edwards,67
Mario Ortíz,65
Álvaro Tejero,69
A. Papazoglou,92
O. Halvorsen,75
Han Sang Wun,76
A. Bunjaku,75
L. Gonzaloz,76
K. Keane,70
P. Kurzweg,77
Abner,75
E. Tellechea,75
H. Sendiero,70
K. Staude,70
L. McGugan,73
A. Tahar,70
A. Bourceanu,74
M. Hairston,71
R. Harakawa,72
A. Guðmundsson,66
G. Waldschmidt,75
A. Sedlar,79
J. Jönsson,75
Jeong Hyuk,70
Antonio Martínez,73
O. Benítez,79
C. Dean,90
T. Hamed,74
D. Fox,78
J. Mæhle,81
K. Tokura,80
S. Alami,70
P. Hanlon,70
H. Dahmani,78
T. Umesaki,68
F. Knudsen,83
N. Thompson,71
I. Salah,70
G. Edwards,76
J. Zuluaga,67
A. Boljević,77
S. Moore,70
J. Elliott,82
M. Ranégie,91
C. Klem,71
A. Martin,76
D. Miloc,74
J. Nadeau,87
J. Cano,74
N. Adams,70
A. Sigurðarson,70
L. Van Eenoo,67
M. Donati,79
R. Kazior,81
A. Cherevko,68
L. Carteldo,75
L. James,74
Ricardo Santos,80
J. Kjær,71
B. Kamara,68
J. Placide,89
Y. Thuram,90
C. Edwards,65
A. Bell,77
D. Crowley,71
Y. Mutō,68
O. Vera,66
L. Hufnagel,73
M. Zappino,83
R. Lentini,85
N. Lomb,84
J. Juelsgård,76
J. McLaughlin,83
M. Lundemo,82
B. Konaté,66
C. McCann,75
F. Neuhaus,68
R. Norodien,65
A. Crognale,93
O. Bozanic,75
A. Blanco,91
Kwak Kwang Sun,77
M. Pfitzner,81
R. Fiamozzi,76
L. Lezzerini,86
R. Vloet,75
I. Depe,66
J. Elías,69
M. Sáček,70
Zhao Mingjian,75
A. Osman,70
D. Wotherspoon,76
F. Boli,77
B. Traoré,69
T. Høgli,74
R. Mulumba,70
M. Høibråten,77
M. Domínguez,58
J. Magennis,92
Z. Ismail,75
A. Al Salem,75
L. Guwara,83
M. Musaka,66
M. Sarr,89
M. Normann,75
C. Monschein,74
A. Harris,84
L. Crecco,76
D. Charles,85
Verdasca,80
R. Riski,68
P. Lienhart,81
D. Batubinsika,84
J. Mansilla,74
O. Rodríguez,73
T. Edamura,70
Pedrinho,72
J. Enríquez,81
Park Jin Po,72
J. Jones,61
E. Alushi,75
P. Lezceno,77
César Ortiz,72
A. Doffo,74
M. Stevanović,82
O. Azubuike,72
Leandrinho,77
J. Obika,76
B. Carroll,70
A. Russo,72
I. Moro,78
A. Busteño,90
H. Otani,67
R. Şimşek,65
J. Nilsen,73
Kim Dong Woo,87
L. Miranda,70
Rafa Mir,75
A. Barada,69
O. Sissoko,84
S. Hertner,75
A. Þrándarson,83
C. Warner,80
T. Guerbert,70
J. McCarthy,80
J. Wright,70
J. Adelalla,71
M. Mustacchio,78
T. Vion,84
L. Sekulski,78
J. Calesti,64
M. Guevgeozián,79
G. Viscarra,80
J. Dem,73
I. Lapshov,76
B. Mason,70
A. Ateef,66
T. Çamdal,63
G. Halford,82
Eddy,80
B. Ould-Chikh,60
Pedro Monteiro,85
R. Schiavi,73
R. Müller,82
F. Ondoa,87
D. Sallói,68
K. Yamamura,80
B. Jayiya,65
J. Huyghebaert,72
E. Bush,84
N. De Schutter,77
C. Flórez,80
B. Youssouf,71
T. Ebuehi,72
C. Özdemir,76
C. Knasmüllner,70
A. Hadouir,70
M. Al Fatil,71
C. Grant,76
O. Ejaria,75
J. Acquistapace,81
G. Long,94
M. Pennington,77
N. Ferreira,72
D. Stahl,79
F. Koch,68
R. McLaughlin,69
R. Saravia,70
M. Goblet,78
Alain Oyarzun,71
J. Jeggo,66
M. Restrepo,70
R. Gartler,78
R. Cierzniak,81
Pité,76
L. Gugganig,83
A. Hayashi,91
A. Donnarumma,96
K. Bakırcıoğlu,77
C. Eiting,74
M. Çelik,75
A. Gomis,76
L. Quintana,74
Moi Delgado,60
A. Sebrino,77
Victor Massaia,85
G. Deegan,75
M. Dembélé,82
H. Hansson,77
M. Appiah,74
Sin Se Gye,73
J. Giraudon,71
K. Opare,86
H. Cummings,84
H. Yılmaz,86
T. Kløve,77
João Silva,77
F. Alashe,77
S. Bakış,72
N. Solís,70
J. Shaughnessy,69
D. Petratos,80
D. Dervite,85
I. Furios,85
A. Ricaurte,70
R. Lindkvist,74
S. Davis,75
João Góis,66
Raí,68
D. Rowe,76
T. Flanagan,76
Diego Maurício,80
I. Kireev,72
L. Thompson,75
L. Mulholland,68
Hildeberto Pereira,70
P. Hoffmann,76
E. Butin,76
J. Holt,70
I. Runje,83
M. Al Harbi,71
W. Pacheco,60
N. Birones,78
G. Torres,63
L. Damour,75
T. Schrammel,75
P. Pervan,92
S. Bradley,90
M. Jeannin,80
T. Kemp,69
David Raya,75
M. de Jong,73
